Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,1,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5610,Import Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,2,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5610,Import Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,12,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,15,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,81,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,83,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,63,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,97,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,119,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,82,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,118,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,149,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,173,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,367,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,216,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,1272,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,512,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,589,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,2290,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,207,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,186,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,188,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,357,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,950,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,240,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,290,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,127,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,198,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,151,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,268,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,425,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,123,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,91,,Official data
TM,Detailed trade matrix,41,"China, mainland",200,Singapore,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,213,,Official data
TM,Detailed trade matrix,41,"China, mainland",38,Sri Lanka,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,77,,Official data
TM,Detailed trade matrix,41,"China, mainland",38,Sri Lanka,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,87,,Official data
TM,Detailed trade matrix,41,"China, mainland",38,Sri Lanka,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,380,,Official data
TM,Detailed trade matrix,41,"China, mainland",38,Sri Lanka,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,782,,Official data
TM,Detailed trade matrix,41,"China, mainland",38,Sri Lanka,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,990,,Official data
TM,Detailed trade matrix,41,"China, mainland",38,Sri Lanka,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,104,,Official data
TM,Detailed trade matrix,41,"China, mainland",208,Tajikistan,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,1,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1987,1987,tonnes,30,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,18,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,28,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,10,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,19,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,3,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,446,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,1722,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,8338,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,22188,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,10193,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,12914,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,47919,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,87462,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,117638,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,68709,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,31985,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,91058,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,90057,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,76849,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,82732,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,101472,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,162330,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,149981,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,222029,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,265570,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,250196,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,168966,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,158870,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,120216,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,194967,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,1,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,8,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,2,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,15,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,2,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,71,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,42,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,18,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,42,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,61,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,202,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,220,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,559,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,3306,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,13335,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,33058,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,32792,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,35087,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,30843,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,25414,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,23240,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,27770,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,16874,,Official data
TM,Detailed trade matrix,41,"China, mainland",216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,12243,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,0,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,2,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,1,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,89,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,19,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,20,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,51,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,77,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,62,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,191,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,205,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,177,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,192,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,31,,Official data
TM,Detailed trade matrix,41,"China, mainland",225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,48,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,32,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,28,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,2624,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,266,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,252,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,216,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,911,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,1148,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,256,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,36157,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,59435,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,76553,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,36854,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,92496,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,139793,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,147081,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,245394,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,348384,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,417403,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,505438,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,602863,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,701715,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,796264,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,1075668,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,848028,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,888772,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,5,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,76,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,16,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,21,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,1448,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,2102,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,770,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,1330,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,7145,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,13373,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,13363,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,22818,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,22807,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,35413,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,38259,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,79507,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,71403,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,63890,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,51388,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,52102,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,41164,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,61357,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,41212,,Official data
TM,Detailed trade matrix,41,"China, mainland",237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,24685,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,5,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",16,Bangladesh,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,3,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,0,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,0,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,0,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",26,Brunei Darussalam,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,1,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",115,Cambodia,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,8,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,2,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,10,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1986,1986,tonnes,20170,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1987,1987,tonnes,10514,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,11975,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,4618,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,1586,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,6492,,Official data
TM,Detailed trade matrix,214,"China, Taiwan Province of",96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,400,,Official data
